,published_yoy_frozen,published_yoy_live,reconstructed_m1,reconstructed_m2,residual_m1,residual_m2
2022-07-15,10.754753,9.113081,10.426528569213223,10.754752788948107,-0.32822443078677566,-2.1105189240699929e-07
2022-07-16,10.774271,9.135719,10.448387729137249,10.774271710583182,-0.32588327086275193,7.105831816289765e-07
2022-07-17,10.760396,9.120898,10.433227852753173,10.760396548178285,-0.32716814724682663,5.481782849869887e-07
2022-07-18,10.764388,9.124946,10.440897671575607,10.764387906384233,-0.32349032842439307,-9.361576758237788e-08
2022-07-19,10.779185,9.139145,10.457341124914773,10.77918566808902,-0.3218438750852268,6.680890205501555e-07
2022-07-20,10.736823,9.097548,10.41246809303871,10.736823489718095,-0.32435490696128966,4.897180954088753e-07
2022-07-21,10.670943,9.032325,10.344191122393308,10.670943753278927,-0.3267518776066911,7.532789272346463e-07
2022-07-22,10.607487,8.969459,10.280061796193333,10.607486710250335,-0.3274252038066674,-2.8974966603811936e-07
2022-07-23,10.648082,9.006456,10.324911321180993,10.648081811997013,-0.3231706788190074,-1.8800298740018206e-07
2022-07-24,10.619996,8.977147,10.295968555093621,10.619996501956708,-0.32402744490637936,5.019567073105691e-07
2022-07-25,10.597203,8.954584,10.275789067979735,10.597202623340785,-0.32141393202026514,-3.7665921581719886e-07
2022-07-26,10.590697,8.948738,10.269324129741944,10.590696909554943,-0.32137287025805605,-9.044505766553357e-08
2022-07-27,10.610595,8.968631,10.290327858289775,10.61059477055013,-0.3202671417102252,-2.2944987065898204e-07
2022-07-28,10.627836,8.985962,10.308886441866733,10.627836342758968,-0.31894955813326753,3.4275896787505644e-07
2022-07-29,10.623076,8.981296,10.304648382237488,10.623076374717044,-0.31842761776251116,3.747170449486248e-07
2022-07-30,10.666477,9.024112,10.351634648871816,10.666477104778904,-0.3148423511281848,1.0477890377558197e-07
2022-07-31,10.652051,9.007366,10.33738098259737,10.652051086773495,-0.31467001740263,8.677349505603615e-08
2022-08-01,10.065847,8.652587,9.796630020067083,10.065846832515124,-0.26921697993291716,-1.6748487574602677e-07
2022-08-02,10.018526,8.605785,9.747871185839337,10.018526125415118,-0.27065481416066284,1.2541511829056162e-07
2022-08-03,10.001494,8.588965,9.731640195034457,10.00149399894783,-0.26985380496554257,-1.052169906756717e-09
2022-08-04,10.031857,8.619205,9.764684519217884,10.031856611387635,-0.26717248078211675,-3.886123653984441e-07
2022-08-05,9.983383,8.571049,9.715763291298135,9.98338265308536,-0.267619708701865,-3.4691463923763877e-07
2022-08-06,9.977445,8.565558,9.71272345008198,9.977445022104913,-0.2647215499180202,2.210491345522314e-08
2022-08-07,9.965563,8.550206,9.699661481480383,9.965563652025967,-0.2659015185196161,6.520259674402951e-07
2022-08-08,9.932522,8.517333,9.668488313299322,9.932522595492799,-0.26403368670067806,5.954927981832725e-07
2022-08-09,9.944358,8.529205,9.681700819788592,9.944357946939464,-0.2626571802114075,-5.3060535520899066e-08
2022-08-10,9.926721,8.512203,9.6634304835239,9.926720278814095,-0.2632905164761006,-7.211859056610592e-07
2022-08-11,9.957906,8.54318,9.696006101633058,9.957906318165044,-0.2618998983669414,3.1816504453274774e-07
2022-08-12,9.942927,8.528491,9.679351702872003,9.942927541465663,-0.2635752971279963,5.414656634172843e-07
2022-08-13,9.997304,8.58434,9.738860201261515,9.997304701727948,-0.2584437987384849,7.017279486376538e-07
2022-08-14,9.956227,8.541946,9.694853168720703,9.95622694849494,-0.2613738312792968,-5.150505977269404e-08
2022-08-15,9.800772,8.387409,9.535205007165516,9.800772766209608,-0.2655669928344846,7.662096077609704e-07
2022-08-16,9.793524,8.37941,9.530246449956177,9.79352406909204,-0.2632775500438225,6.909204053329177e-08
2022-08-17,9.821671,8.407139,9.560000993637031,9.821671352504335,-0.26167000636296933,3.525043350549595e-07
2022-08-18,9.778729,8.364438,9.515737459803098,9.778729257082986,-0.26299154019690185,2.5708298601045954e-07
2022-08-19,9.836652,8.421321,9.577132474495915,9.836652186607054,-0.25951952550408564,1.8660705336515093e-07
2022-08-20,9.884296,8.469494,9.626075527661069,9.884296515800228,-0.2582204723389321,5.158002274185947e-07
2022-08-21,9.864199,8.446799,9.604587873501025,9.864199321724598,-0.25961112649897444,3.217245989617368e-07
2022-08-22,9.883519,8.465859,9.625747136917186,9.883519097540638,-0.2577718630828141,9.754063867717377e-08
2022-08-23,9.90438,8.486509,9.647369387922433,9.904380136168967,-0.2570106120775666,1.3616896765711317e-07
2022-08-24,9.877184,8.460006,9.61949911845908,9.877183770767095,-0.2576848815409196,-2.2923290465826085e-07
2022-08-25,9.828891,8.41226,9.56991612579711,9.828890645974454,-0.2589748742028899,-3.540255466560893e-07
2022-08-26,9.844539,8.427772,9.587208864088137,9.844538521549563,-0.2573301359118627,-4.784504366028841e-07
2022-08-27,9.822037,8.403631,9.564685972366714,9.822036408935864,-0.25735102763328577,-5.910641363016111e-07
2022-08-28,9.846743,8.428294,9.5914172011361,9.846742950119957,-0.2553257988639004,-4.988004320694017e-08
2022-08-29,9.843229,8.424745,9.588942175959676,9.843229207780023,-0.25428682404032266,2.0778002429722164e-07
2022-08-30,9.834569,8.415924,9.581070390493045,9.834568701498014,-0.2534986095069556,-2.9850198579595144e-07
2022-08-31,9.843255,8.424272,9.592282778980719,9.843254994977556,-0.2509722210192802,-5.022442906010838e-09
2022-09-01,9.506375,8.00505,9.262504828849186,9.506375162907599,-0.24387017115081377,1.6290759852211067e-07
2022-09-02,9.503106,8.001895,9.260735092368282,9.50310581281304,-0.24237090763171842,-1.871869610425847e-07
2022-09-03,9.485165,7.984162,9.241957966900975,9.485164325119255,-0.2432070330990257,-6.748807450662753e-07
2022-09-04,9.446844,7.947451,9.202895206302687,9.446843856064046,-0.2439487936973137,-1.439359547106278e-07
2022-09-05,9.414785,7.91557,9.171143631317845,9.414784810579025,-0.24364136868215525,-1.8942097490537435e-07
2022-09-06,9.400987,7.902165,9.157369010726965,9.40098751554055,-0.24361798927303546,5.155405489176701e-07
2022-09-07,9.410641,7.911321,9.169647124112064,9.410641310885781,-0.24099387588793597,3.108857811184862e-07
2022-09-08,9.410761,7.911092,9.170632644286856,9.41076067436224,-0.24012835571314461,-3.2563776031224734e-07
2022-09-09,9.493166,7.992328,9.258919124487187,9.493166078077131,-0.2342468755128131,7.807713053864518e-08
2022-09-10,9.525712,8.024507,9.29381898362341,9.525712255241437,-0.2318930163765902,2.552414368750533e-07
2022-09-11,9.485522,7.984868,9.250398877048235,9.485521742663572,-0.23512312295176407,-2.5733642772252097e-07
2022-09-12,9.501036,8.000197,9.26833382946219,9.501036267927843,-0.2327021705378094,2.679278434669641e-07
2022-09-13,9.506611,8.005545,9.273766873102765,9.50661108479538,-0.2328441268972341,8.479538138317366e-08
2022-09-14,9.454956,7.954333,9.220263394068404,9.454956109426238,-0.23469260593159547,1.0942623873688717e-07
2022-09-15,9.376035,7.876591,9.135576049038413,9.376034733780747,-0.2404589509615871,-2.662192528646301e-07
2022-09-16,9.369345,7.869932,9.128771511042178,9.369344789277045,-0.24057348895782127,-2.107229537529065e-07
2022-09-17,9.132439,7.62388,8.868705803161149,9.13243853955854,-0.2637331968388512,-4.6044145918244794e-07
2022-09-18,9.117653,7.609294,8.852840236532732,9.11765319140201,-0.264812763467269,1.9140200890888082e-07
2022-09-19,9.109496,7.601024,8.844955474088675,9.10949580135616,-0.2645405259113254,-1.9864383915546568e-07
2022-09-20,9.183337,7.673815,8.924584659063983,9.183337074523479,-0.2587523409360166,7.452347894343347e-08
2022-09-21,9.182185,7.672478,8.921900520704524,9.182185095868478,-0.2602844792954766,9.586847760090222e-08
2022-09-22,9.15835,7.649056,8.895882717692288,9.158349825680911,-0.2624672823077123,-1.7431908894138815e-07
2022-09-23,9.088547,7.5798,8.822108934789355,9.08854759621731,-0.26643806521064484,5.962173101892176e-07
2022-09-24,9.087758,7.5796,8.819863705328158,9.087758512857679,-0.2678942946718408,5.128576798796303e-07
2022-09-25,9.05931,7.55364,8.789879107944857,9.059310115838382,-0.2694308920551425,1.1583838244177969e-07
2022-09-26,9.057205,7.551415,8.785827554206108,9.057205045496698,-0.2713774457938918,4.5496697964608757e-08
2022-09-27,9.057827,7.551946,8.785700436761095,9.057827062794054,-0.2721265632389045,6.279405440068331e-08
2022-09-28,9.080897,7.575002,8.80923286301778,9.080897170958014,-0.2716641369822206,1.7095801396749266e-07
2022-09-29,9.113914,7.607686,8.841457740397775,9.113913977625398,-0.2724562596022242,-2.2374601726937726e-08
2022-09-30,9.10277,7.596447,8.828122984048647,9.102770150053296,-0.2746470159513521,1.500532960108103e-07
2022-10-01,8.504135,6.780143,8.243190552220607,8.504135480403075,-0.2609444477793925,4.804030755423128e-07
2022-10-02,8.458935,6.73531,8.197130460452428,8.458934902236482,-0.26180453954757255,-9.776351816981332e-08
2022-10-03,8.465121,6.741431,8.201810483869172,8.46512057414941,-0.26331051613082757,-4.258505903464993e-07
2022-10-04,8.486958,6.762905,8.225131782919425,8.486957824944973,-0.26182621708057496,-1.750550264745243e-07
2022-10-05,8.528456,6.804369,8.26722777666515,8.52845677829488,-0.2612282233348502,7.782948792112165e-07
2022-10-06,8.527291,6.803337,8.267080385283542,8.52729028965802,-0.260210614716458,-7.103419807918954e-07
2022-10-07,8.52057,6.79688,8.260750869472266,8.52057065675731,-0.25981913052773287,6.567573098692492e-07
2022-10-08,8.537492,6.816774,8.278372960950827,8.53749221151725,-0.2591190390491729,2.115172499372875e-07
2022-10-09,8.516335,6.793411,8.257973312292041,8.516335218589655,-0.25836168770795886,2.1858965482124404e-07
2022-10-10,8.569724,6.846445,8.310676526719924,8.569723692372943,-0.25904747328007716,-3.076270580493201e-07
2022-10-11,8.543807,6.820881,8.286827846303376,8.543807297200967,-0.25697915369662283,2.9720096783592e-07
2022-10-12,8.538133,6.815103,8.28304545306927,8.538133508693257,-0.25508754693072966,5.086932564069002e-07
2022-10-13,8.546239,6.822792,8.294988517173667,8.546239166347425,-0.25125048282633244,1.663474247237673e-07
2022-10-14,8.495239,6.772038,8.243309350036817,8.495238889203138,-0.25192964996318246,-1.1079686146331369e-07
2022-10-15,8.534243,6.809121,8.288048118440313,8.534242838468419,-0.2461948815596866,-1.615315809999629e-07
2022-10-16,8.481542,6.757757,8.232053181226618,8.481542456148116,-0.24948881877338103,4.561481166120984e-07
2022-10-17,8.422366,6.698941,8.172137654542372,8.422365767680716,-0.2502283454576286,-2.3231928381051148e-07
2022-10-18,8.39082,6.667794,8.142239783070966,8.390820595028803,-0.24858021692903343,5.950288031186801e-07
2022-10-19,8.370106,6.647243,8.124482644398729,8.370105742026723,-0.24562335560127124,-2.579732765184417e-07
2022-10-20,8.335655,6.613302,8.090388315498622,8.335655884326233,-0.24526668450137734,8.843262335744839e-07
2022-10-21,8.3739,6.65061,8.13259221007483,8.373900184878114,-0.24130778992517143,1.848781128188648e-07
2022-10-22,8.360035,6.637869,8.118905216091404,8.36003444617388,-0.24112978390859574,-5.538261191873062e-07
2022-10-23,8.352527,6.629147,8.112708812043222,8.352527066933968,-0.23981818795677867,6.693396770174331e-08
2022-10-24,8.305889,6.5826,8.067009137888755,8.305888568576814,-0.23887986211124534,-4.3142318695288395e-07
2022-10-25,8.251454,6.528955,8.012753170542025,8.251453490880255,-0.23870082945797577,-5.091197454731855e-07
2022-10-26,8.251682,6.529171,8.011391839528422,8.251681999861194,-0.24029016047157903,-1.3880629978757497e-10
2022-10-27,8.255391,6.532811,8.013718202977833,8.255390665128015,-0.24167279702216682,-3.3487198436432664e-07
2022-10-28,8.247232,6.524551,8.004226647853994,8.247232296442352,-0.24300535214600671,2.964423515550152e-07
2022-10-29,8.257761,6.534737,8.014308782085019,8.25776104897673,-0.24345221791498162,4.897673022696836e-08
2022-10-30,8.233809,6.510926,7.989669987276884,8.233810024125177,-0.24413901272311644,1.0241251757747705e-06
2022-10-31,8.26068,6.537556,8.01926858674722,8.260680724265423,-0.2414114132527807,7.242654227468392e-07
2022-11-01,7.769371,6.102759,7.609693325459762,7.769371840037498,-0.1596776745402373,8.400374982286962e-07
2022-11-02,7.764557,6.097792,7.606434666805978,7.764557176512965,-0.15812233319402225,1.7651296513321313e-07
2022-11-03,7.738292,6.071408,7.579716832090423,7.738292531961166,-0.1585751679095777,5.319611657839118e-07
2022-11-04,7.771523,6.104148,7.615737889365851,7.771522377726692,-0.1557851106341488,-6.222733084371157e-07
2022-11-05,7.839074,6.173266,7.686576154222766,7.839074360081577,-0.15249784577723435,3.600815769999599e-07
2022-11-06,7.834453,6.168328,7.6788392745314304,7.834452017163485,-0.15561372546856944,-9.828365152841911e-07
2022-11-07,7.851713,6.185363,7.695676856618048,7.851713368731006,-0.15603614338195193,3.6873100572876183e-07
2022-11-08,7.839827,6.173372,7.684493871348093,7.839827421368795,-0.15533312865190663,4.2136879496723623e-07
2022-11-09,7.810329,6.144299,7.652945402865998,7.810329214418732,-0.15738359713400207,2.1441873165883862e-07
2022-11-10,7.772971,6.107238,7.614768805663932,7.772970439911386,-0.1582021943360683,-5.600886137102634e-07
2022-11-11,7.743193,6.077823,7.584960395791293,7.743193706618601,-0.158232604208707,7.066186009652142e-07
2022-11-12,7.744216,6.078983,7.587834676746215,7.744215260691711,-0.15638132325378518,-7.39308288366658e-07
2022-11-13,7.702747,6.035802,7.540299170428431,7.702747199625026,-0.162447829571569,1.996250267310984e-07
2022-11-14,7.685761,6.018763,7.523484780919068,7.6857610000477194,-0.16227621908093237,4.771916195522863e-11
2022-11-15,7.678585,6.011603,7.515929345368293,7.678584419375811,-0.16265565463170706,-5.806241887285069e-07
2022-11-16,7.623507,5.95694,7.461565736084745,7.6235078175905135,-0.16194126391525465,8.175905135132666e-07
2022-11-17,7.550747,5.88495,7.385959263662529,7.5507468965120506,-0.16478773633747146,-1.0348794976522413e-07
2022-11-18,7.550673,5.884614,7.388183604938237,7.550672326163599,-0.16248939506176274,-6.738364008995745e-07
2022-11-19,7.540835,5.877102,7.3773787190251685,7.540835438067428,-0.1634562809748319,4.3806742766605566e-07
2022-11-20,7.534054,5.869205,7.372133586072607,7.534054191218131,-0.1619204139273931,1.9121813110700714e-07
2022-11-21,7.510805,5.845894,7.350475397530716,7.510805177519453,-0.16032960246928418,1.77519452471131e-07
2022-11-22,7.476201,5.811638,7.315924436775178,7.476200517658982,-0.16027656322482198,-4.823410177934306e-07
2022-11-23,7.460645,5.796353,7.298838457764301,7.460644575758391,-0.16180654223569935,-4.242416098421131e-07
2022-11-24,7.451023,5.786813,7.289982539203575,7.45102307115022,-0.16104046079642487,7.115021993797654e-08
2022-11-25,7.437803,5.773675,7.278729219965859,7.437802618805134,-0.15907378003414063,-3.8119486589494045e-07
2022-11-26,7.641182,5.985959,7.496974108349069,7.641182393407453,-0.14420789165093062,3.9340745328075855e-07
2022-11-27,7.438586,5.782029,7.276177199344148,7.438587005730146,-0.16240880065585195,1.0057301462751411e-06
2022-11-28,7.407561,5.750918,7.245631725345545,7.407561420355502,-0.1619292746544554,4.203555015180882e-07
2022-11-29,7.436704,5.779189,7.27902975131709,7.436704277476447,-0.1576742486829099,2.7747644715248043e-07
2022-11-30,7.484962,5.826275,7.331837461318877,7.4849628890682585,-0.15312453868112375,8.890682581252918e-07
2022-12-01,6.943571,5.53501,6.840802876893303,6.943571833068551,-0.10276812310669747,8.330685510316016e-07
2022-12-02,6.872807,5.465032,6.766568586024151,6.872806887271166,-0.10623841397584854,-1.1272883426727276e-07
2022-12-03,6.71849,5.304112,6.604633725402068,6.718489747123635,-0.11385627459793213,-2.5287636518100953e-07
2022-12-04,6.808135,5.392915,6.703857583234041,6.808135026148898,-0.10427741676595925,2.6148898157885014e-08
2022-12-05,6.745691,5.330687,6.6430006717747405,6.74569189807801,-0.10269032822525936,8.98078010180825e-07
2022-12-06,6.740385,5.325208,6.6373290386592,6.7403850956909706,-0.1030559613408002,9.569097070283306e-08
2022-12-07,6.734715,5.319532,6.633681941836087,6.734714832956734,-0.10103305816391295,-1.670432654421461e-07
2022-12-08,6.718132,5.303186,6.620859247394451,6.718132782655006,-0.0972727526055488,7.826550065814786e-07
2022-12-09,6.702744,5.28776,6.60700340332691,6.7027441172042845,-0.09574059667308976,1.172042844999055e-07
2022-12-10,6.709123,5.29127,6.613484416361579,6.709122650156996,-0.09563858363842126,-3.498430043435974e-07
2022-12-11,6.692054,5.275184,6.5984577035110235,6.6920538697803345,-0.09359629648897627,-1.3021966527304585e-07
2022-12-12,6.658354,5.241575,6.568337066416044,6.658353840450859,-0.09001693358395624,-1.5954914101001805e-07
2022-12-13,6.672133,5.255125,6.5830105376665164,6.6721333353230605,-0.0891224623334832,3.353230608738045e-07
2022-12-14,6.670317,5.253437,6.579833867510349,6.6703168483200015,-0.09048313248965112,-1.5167999833920476e-07
2022-12-15,6.673134,5.256151,6.582317640957594,6.673133556764821,-0.09081635904240581,-4.432351792260647e-07
2022-12-16,6.653332,5.236563,6.561192123361996,6.653332425701408,-0.09213987663800349,4.257014083464128e-07
