source,source_url,provider,model_id,model_name,token_type,price_usd_per_1m,raw_price,raw_unit,price_dimension,from_date,to_date,history_quality,canonical_provider,canonical_model_id,model_company,model_family,official_pricing_url,is_multimodal_text_output,is_core_model,core_exclusion_reason,canonical_series_id,snapshot_date,source_updated_at,pricing_plan,mode,context_length,tokenizer,notes,is_positive_price,series_id
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-pro,GPT-5.4 Pro ≤272k,output,180.0,180.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.4-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-pro-272k,GPT-5.4 Pro >272k,input,60.0,60.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.4-pro-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-pro-272k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-pro-272k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-pro-272k,GPT-5.4 Pro >272k,output,270.0,270.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.4-pro-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-pro-272k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-pro-272k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5,GPT-5.5 ≤272k,cache_read,0.5,0.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.5,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5,GPT-5.5 ≤272k,input,5.0,5.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.5,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5,GPT-5.5 ≤272k,output,30.0,30.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.5,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5-272k,GPT-5.5 >272k,cache_read,1.0,1,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.5-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5-272k|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5-272k|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5-272k,GPT-5.5 >272k,input,10.0,10.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.5-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5-272k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5-272k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5-272k,GPT-5.5 >272k,output,45.0,45.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.5-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5-272k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5-272k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5-pro,GPT-5.5 Pro ≤272k,input,30.0,30.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.5-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5-pro|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.5-pro,GPT-5.5 Pro ≤272k,output,180.0,180.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.5-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.5-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.5-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-1,gpt-image-1 (image gen),cache_read,1.25,1.25,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-image-1,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-1|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-1|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-1,gpt-image-1 (image gen),input,10.0,10,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-image-1,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-1|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-1|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-1,gpt-image-1 (image gen),output,40.0,40,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-image-1,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-1|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-1|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-1-mini,gpt-image-1-mini (image gen),cache_read,0.2,0.2,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-image-1-mini,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-1-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-1-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-1-mini,gpt-image-1-mini (image gen),input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-image-1-mini,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-1-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-1-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-1-mini,gpt-image-1-mini (image gen),output,8.0,8,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-image-1-mini,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-1-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-1-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-2-image,gpt-image-2 (image gen) image tokens,cache_read,2.0,2,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-image-2-image,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-2-image|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-2-image|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-2-image,gpt-image-2 (image gen) image tokens,input,8.0,8,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-image-2-image,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-2-image|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-2-image|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-2-image,gpt-image-2 (image gen) image tokens,output,30.0,30,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-image-2-image,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-2-image|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-2-image|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-2-text,gpt-image-2 (image gen) text tokens,cache_read,1.25,1.25,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-image-2-text,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-2-text|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-2-text|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-2-text,gpt-image-2 (image gen) text tokens,input,5.0,5,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-image-2-text,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-2-text|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-2-text|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-image-2-text,gpt-image-2 (image gen) text tokens,output,10.0,10,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-image-2-text,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|gpt-image-2-text|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-image-2-text|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-mini,o1-mini,cache_read,0.55,0.55,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o1-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-mini,o1-mini,input,1.1,1.1,usd_per_1m_tokens,input,,,current_snapshot,openai,o1-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-mini,o1-mini,output,4.4,4.4,usd_per_1m_tokens,output,,,current_snapshot,openai,o1-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-preview,o1 and o1-preview,cache_read,7.5,7.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o1-preview,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-preview|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-preview|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-preview,o1 and o1-preview,input,15.0,15,usd_per_1m_tokens,input,,,current_snapshot,openai,o1-preview,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-preview,o1 and o1-preview,output,60.0,60,usd_per_1m_tokens,output,,,current_snapshot,openai,o1-preview,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-pro,o1 Pro,input,150.0,150,usd_per_1m_tokens,input,,,current_snapshot,openai,o1-pro,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-pro|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o1-pro,o1 Pro,output,600.0,600,usd_per_1m_tokens,output,,,current_snapshot,openai,o1-pro,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o1-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o1-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3,o3,cache_read,0.5,0.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o3,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3,o3,input,10.0,10,usd_per_1m_tokens,input,,,current_snapshot,openai,o3,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3,o3,output,40.0,40,usd_per_1m_tokens,output,,,current_snapshot,openai,o3,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-deep-research,o3 Deep Research,cache_read,2.5,2.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o3-deep-research,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-deep-research|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-deep-research|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-deep-research,o3 Deep Research,input,10.0,10,usd_per_1m_tokens,input,,,current_snapshot,openai,o3-deep-research,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-deep-research|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-deep-research|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-deep-research,o3 Deep Research,output,40.0,40,usd_per_1m_tokens,output,,,current_snapshot,openai,o3-deep-research,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-deep-research|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-deep-research|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-mini,o3-mini,cache_read,0.55,0.55,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o3-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-mini,o3-mini,input,1.1,1.1,usd_per_1m_tokens,input,,,current_snapshot,openai,o3-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-mini,o3-mini,output,4.4,4.4,usd_per_1m_tokens,output,,,current_snapshot,openai,o3-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-pro,o3 Pro,input,20.0,20,usd_per_1m_tokens,input,,,current_snapshot,openai,o3-pro,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-pro|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o3-pro,o3 Pro,output,80.0,80,usd_per_1m_tokens,output,,,current_snapshot,openai,o3-pro,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o3-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o3-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o4-mini,o4-mini,cache_read,0.275,0.275,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o4-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o4-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o4-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o4-mini,o4-mini,input,1.1,1.1,usd_per_1m_tokens,input,,,current_snapshot,openai,o4-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o4-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o4-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o4-mini,o4-mini,output,4.4,4.4,usd_per_1m_tokens,output,,,current_snapshot,openai,o4-mini,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o4-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o4-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o4-mini-deep-research,o4-mini Deep Research,cache_read,0.5,0.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,o4-mini-deep-research,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o4-mini-deep-research|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o4-mini-deep-research|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o4-mini-deep-research,o4-mini Deep Research,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,openai,o4-mini-deep-research,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o4-mini-deep-research|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o4-mini-deep-research|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,o4-mini-deep-research,o4-mini Deep Research,output,8.0,8,usd_per_1m_tokens,output,,,current_snapshot,openai,o4-mini-deep-research,OpenAI,OpenAI o-series,https://openai.com/api/pricing/,False,True,,openai|o4-mini-deep-research|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|o4-mini-deep-research|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,text-davinci-003,GPT-3 Text Davinci 003,input,20.0,20,usd_per_1m_tokens,input,,,current_snapshot,openai,text-davinci-003,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|text-davinci-003|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|text-davinci-003|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,text-davinci-003,GPT-3 Text Davinci 003,output,20.0,20,usd_per_1m_tokens,output,,,current_snapshot,openai,text-davinci-003,OpenAI,Other / Unknown,https://openai.com/api/pricing/,False,True,,openai|text-davinci-003|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|text-davinci-003|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,qwen,qwen3.6-plus,Qwen3.6 Plus ≤256k,input,0.5,0.5,usd_per_1m_tokens,input,,,current_snapshot,qwen,qwen3.6-plus,Alibaba / Qwen,Qwen3,https://www.alibabacloud.com/help/en/model-studio/models,False,True,,qwen|qwen3.6-plus|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|qwen|qwen3.6-plus|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,qwen,qwen3.6-plus,Qwen3.6 Plus ≤256k,output,3.0,3,usd_per_1m_tokens,output,,,current_snapshot,qwen,qwen3.6-plus,Alibaba / Qwen,Qwen3,https://www.alibabacloud.com/help/en/model-studio/models,False,True,,qwen|qwen3.6-plus|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|qwen|qwen3.6-plus|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,qwen,qwen3.6-plus-256k,Qwen3.6 Plus >256k,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,qwen,qwen3.6-plus-256k,Alibaba / Qwen,Qwen3,https://www.alibabacloud.com/help/en/model-studio/models,False,True,,qwen|qwen3.6-plus-256k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|qwen|qwen3.6-plus-256k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,qwen,qwen3.6-plus-256k,Qwen3.6 Plus >256k,output,6.0,6,usd_per_1m_tokens,output,,,current_snapshot,qwen,qwen3.6-plus-256k,Alibaba / Qwen,Qwen3,https://www.alibabacloud.com/help/en/model-studio/models,False,True,,qwen|qwen3.6-plus-256k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|qwen|qwen3.6-plus-256k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-3,Grok 3,cache_read,0.75,0.75,usd_per_1m_tokens,input_cached,,,current_snapshot,x-ai,grok-3,xAI,Grok 3,https://docs.x.ai/docs/models,False,True,,x-ai|grok-3|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-3|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-3,Grok 3,input,3.0,3,usd_per_1m_tokens,input,,,current_snapshot,x-ai,grok-3,xAI,Grok 3,https://docs.x.ai/docs/models,False,True,,x-ai|grok-3|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-3|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-3,Grok 3,output,15.0,15,usd_per_1m_tokens,output,,,current_snapshot,x-ai,grok-3,xAI,Grok 3,https://docs.x.ai/docs/models,False,True,,x-ai|grok-3|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-3|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-3-mini,Grok 3 Mini,cache_read,0.075,0.075,usd_per_1m_tokens,input_cached,,,current_snapshot,x-ai,grok-3-mini,xAI,Grok 3,https://docs.x.ai/docs/models,False,True,,x-ai|grok-3-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-3-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-3-mini,Grok 3 Mini,input,0.3,0.3,usd_per_1m_tokens,input,,,current_snapshot,x-ai,grok-3-mini,xAI,Grok 3,https://docs.x.ai/docs/models,False,True,,x-ai|grok-3-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-3-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-3-mini,Grok 3 Mini,output,0.5,0.5,usd_per_1m_tokens,output,,,current_snapshot,x-ai,grok-3-mini,xAI,Grok 3,https://docs.x.ai/docs/models,False,True,,x-ai|grok-3-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-3-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4,Grok 4 ≤128k,cache_read,0.75,0.75,usd_per_1m_tokens,input_cached,,,current_snapshot,x-ai,grok-4,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4,Grok 4 ≤128k,input,3.0,3,usd_per_1m_tokens,input,,,current_snapshot,x-ai,grok-4,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4,Grok 4 ≤128k,output,15.0,15,usd_per_1m_tokens,output,,,current_snapshot,x-ai,grok-4,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-128k,Grok 4 >128k,cache_read,0.75,0.75,usd_per_1m_tokens,input_cached,,,current_snapshot,x-ai,grok-4-128k,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-128k|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-128k|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-128k,Grok 4 >128k,input,6.0,6,usd_per_1m_tokens,input,,,current_snapshot,x-ai,grok-4-128k,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-128k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-128k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-128k,Grok 4 >128k,output,30.0,30,usd_per_1m_tokens,output,,,current_snapshot,x-ai,grok-4-128k,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-128k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-128k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-fast,Grok 4 Fast ≤128k,cache_read,0.05,0.05,usd_per_1m_tokens,input_cached,,,current_snapshot,x-ai,grok-4-fast,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-fast|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-fast|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-fast,Grok 4 Fast ≤128k,input,0.2,0.2,usd_per_1m_tokens,input,,,current_snapshot,x-ai,grok-4-fast,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-fast|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-fast|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-fast,Grok 4 Fast ≤128k,output,0.5,0.5,usd_per_1m_tokens,output,,,current_snapshot,x-ai,grok-4-fast,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-fast|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-fast|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-fast-128k,Grok 4 Fast >128k,cache_read,0.05,0.05,usd_per_1m_tokens,input_cached,,,current_snapshot,x-ai,grok-4-fast-128k,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-fast-128k|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-fast-128k|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,xai,grok-4-fast-128k,Grok 4 Fast >128k,input,0.4,0.4,usd_per_1m_tokens,input,,,current_snapshot,x-ai,grok-4-fast-128k,xAI,Grok 4,https://docs.x.ai/docs/models,False,True,,x-ai|grok-4-fast-128k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|xai|grok-4-fast-128k|input|input
