t,y,trend_true,trend_smoothed_llt,trend_smoothed_ll,seasonal_true,seasonal_smoothed_llt,seasonal_smoothed_ll,noise_true
586,49.05018464681373,53.21008326603721,53.07013559443461,53.0099373568122,-3.5715912595088297,-3.2750122537829194,-3.2722419269075673,-0.588307359714651
587,51.85484515380647,53.082145439895385,53.00553394701219,53.00102068902302,-0.8085685840463098,-1.2231186488975698,-1.2308764366019107,-0.41873170204259635
588,52.88649871461431,52.92238244661485,52.91681515199382,52.94109672691539,-0.15360791615549974,-0.08590211737062518,-0.09352943609867888,0.11772418415496516
589,55.262493838337406,52.658267823589995,52.80958785603661,52.85772807225548,1.7986679404976011,2.051304847935199,2.0445076951672623,0.8055580742498104
590,54.27900588860476,52.558012605021275,52.56863844136583,52.55741025704134,2.332180439853433,2.049325940251167,2.03499323037121,-0.6111871562699516
591,54.82416601306971,52.34901292964795,52.440552870501236,52.44582199841545,2.350635022268289,2.6901670866571674,2.679554973311594,0.12451806115347099
592,56.50453111466992,52.324359660251424,52.414541321013076,52.515624442472586,3.2695220290119487,3.0009831150405564,3.0079890937897336,0.9106494254065544
593,52.684502750387324,52.15612343066973,52.025920536288034,51.99471355520001,1.3542588938072275,1.1830510425804528,1.1776930576829139,-0.8258795740896336
594,52.12395308658169,51.95784052146378,51.81193342858454,51.76762074431596,0.8066471685408307,0.5294844607835156,0.5391517588952461,-0.640534603422916
595,49.72627082145157,51.8981808193426,51.6703561116094,51.65062267432166,-1.9601066946606098,-2.0226781628315926,-2.012382132191416,-0.21180330323041913
596,48.08370110823928,51.78352385540339,51.502609532243106,51.48061234244068,-3.4395285407363962,-3.2170930763221977,-3.209912760506287,-0.2602942064277055
597,50.027534921269456,51.62711317584609,51.40206190603854,51.423213399917536,-2.005878898453462,-1.6680125834379929,-1.6520498199405151,0.4063006438768223
598,47.92351522002339,51.39860764253545,51.20379165739521,51.21142639013377,-3.5959222824224883,-3.2735637816331025,-3.2702496679966377,0.12082985991041903
599,49.41476395498521,51.21999281728415,51.00775653823655,51.01027522272815,-0.9177478324778705,-1.2512943958707565,-1.2614867831740308,-0.8874810298210641
